Ticker,Year,Total Liabilities,Total Equity,Long-Term Debt,Net Income,Operating Income,Profit Margin,Total Revenue,Debt_to_Equity,Debt_to_Revenue,Debt_Group
PHM,2013,4085191000.0,4648952000.0,2163832000.0,2620116000.0,603899000.0,46.0,5679595000.0,0.878733744723542,0.3809835032251419,Low Debt
XLNX,2015,2286471000.0,2611594000.0,994839000.0,648216000.0,755078000.0,27.0,2377344000.0,0.8755078316154808,0.41846657446293006,Low Debt
MHK,2014,3867538000.0,4418006000.0,1402135000.0,531965000.0,772796000.0,7.0,7803446000.0,0.8754035191441569,0.17968151506398583,Low Debt
ALB,2012,1603693000.0,1833598000.0,686588000.0,311536000.0,399783000.0,12.0,2519154000.0,0.8746153737078683,0.2725470534949431,Low Debt
AME,2013,2741781000.0,3136121000.0,1141750000.0,516999000.0,815079000.0,14.0,3594136000.0,0.8742586781568696,0.31767022728132716,Low Debt
XEC,2015,2445608000.0,2797678000.0,1485620000.0,-2408948000.0,-3740803000.0,166.0,1452619000.0,0.8741563539478096,1.0227182764372489,Low Debt
HCP,2013,9352570000.0,10723300000.0,8661627000.0,970837000.0,1182892000.0,48.0,2013719000.0,0.8721727453302621,4.301308673156483,Low Debt
DIS,2014,39183000000.0,44958000000.0,12631000000.0,7501000000.0,11400000000.0,15.0,48813000000.0,0.8715467769918591,0.2587630344375474,Low Debt
PNR,2012,5511600000.0,6371100000.0,2454300000.0,-107200000.0,-4800000.0,2.0,4306800000.0,0.8650939398220088,0.5698662580105879,Low Debt
CHRW,2012,1299853000.0,1504372000.0,0.0,593804000.0,675320000.0,5.0,11359113000.0,0.8640502482098843,0.0,Low Debt
VMC,2015,3847444000.0,4454188000.0,1980334000.0,221177000.0,549778000.0,6.0,3422181000.0,0.8637812324042002,0.578675996389437,Low Debt
XLNX,2016,2233261000.0,2589893000.0,995835000.0,550867000.0,669881000.0,25.0,2213881000.0,0.862298558280207,0.449814149902366,Low Debt
AYI,2014,1002900000.0,1163500000.0,351900000.0,175800000.0,299100000.0,7.0,2393500000.0,0.861968199398367,0.14702318780029247,Low Debt
CSCO,2014,48416000000.0,56654000000.0,20337000000.0,7853000000.0,9345000000.0,17.0,47142000000.0,0.8545910262293924,0.4313987527045946,Low Debt
CHD,2013,1959800000.0,2299900000.0,649500000.0,394400000.0,622200000.0,12.0,3194300000.0,0.8521240053915388,0.2033309332248067,Low Debt
NUE,2012,6510488000.0,7641571000.0,3380200000.0,504619000.0,1028638000.0,3.0,19429273000.0,0.8519829234067183,0.17397460007896332,Low Debt
RHT,2013,1293499000.0,1520161000.0,0.0,150204000.0,201038000.0,11.0,1328817000.0,0.8508960564045519,0.0,Low Debt
APA,2013,28241000000.0,33396000000.0,9672000000.0,2288000000.0,4470000000.0,15.0,14771000000.0,0.8456401964307103,0.6547965608286508,Low Debt
O,2013,4538994000.0,5385447000.0,4038840000.0,245564000.0,545847000.0,31.0,780209000.0,0.842825860137515,5.176612933201232,Low Debt
MRO,2013,16276000000.0,19344000000.0,6394000000.0,1753000000.0,2213000000.0,15.0,11325000000.0,0.8413978494623656,0.5645916114790287,Low Debt
LRCX,2015,4261504000.0,5103144000.0,1001382000.0,655577000.0,788039000.0,12.0,5259312000.0,0.8350742209116576,0.19040171033777803,Low Debt
TDC,2014,1425000000.0,1707000000.0,195000000.0,367000000.0,503000000.0,13.0,2732000000.0,0.8347978910369068,0.07137628111273792,Low Debt
XLNX,2014,2284667000.0,2752682000.0,993870000.0,630388000.0,748927000.0,26.0,2382531000.0,0.8299785445612679,0.4171488219880455,Low Debt
TIF,2014,2345500000.0,2835100000.0,882500000.0,484200000.0,891400000.0,11.0,4249900000.0,0.8273076787414906,0.20765194475164123,Low Debt
TXN,2012,9060000000.0,10961000000.0,4186000000.0,1759000000.0,1973000000.0,14.0,12825000000.0,0.8265669190767265,0.32639376218323585,Low Debt
MOS,2015,7857700000.0,9531800000.0,3769500000.0,1000400000.0,1278800000.0,11.0,8895300000.0,0.8243668562076418,0.4237631108562949,Low Debt
SPLS,2013,5042613000.0,6132263000.0,1000205000.0,620000000.0,1177000000.0,3.0,23114000000.0,0.8223086648436312,0.04327269187505408,Low Debt
CXO,2015,5699325000.0,6942551000.0,3332188000.0,65900000.0,381003000.0,4.0,1803573000.0,0.820926630571385,1.8475481724332754,Low Debt
O,2015,5334274000.0,6531596000.0,4603486000.0,283766000.0,731939000.0,28.0,1023285000.0,0.8166876824592335,4.498733002047328,Low Debt
XEC,2012,2830416000.0,3474736000.0,750000000.0,353823000.0,571043000.0,22.0,1623938000.0,0.8145700853244678,0.46184029193232745,Low Debt
CME,2012,17444100000.0,21419100000.0,2106800000.0,896300000.0,1692000000.0,32.0,2782400000.0,0.8144179727439528,0.7571880391029328,Low Debt
JEC,2015,3494181000.0,4291745000.0,584434000.0,302971000.0,445527000.0,3.0,12114832000.0,0.8141632366321857,0.048241197236577445,Low Debt
LKQ,2015,2533155000.0,3114682000.0,1528668000.0,423223000.0,704627000.0,6.0,7192633000.0,0.8132949045841598,0.21253246203441772,Low Debt
TAP,2013,6974900000.0,8605200000.0,3213000000.0,567300000.0,805700000.0,13.0,4206100000.0,0.8105447868730535,0.7638905399301015,Low Debt
MSFT,2013,63487000000.0,78944000000.0,12601000000.0,21863000000.0,26764000000.0,28.0,77849000000.0,0.8042029793271179,0.16186463538388418,Low Debt
XEC,2013,3230927000.0,4022208000.0,924000000.0,564689000.0,895638000.0,28.0,1998051000.0,0.8032719839451365,0.46245065816638314,Low Debt
SJM,2014,4030600000.0,5029600000.0,1873100000.0,565200000.0,919000000.0,10.0,5610600000.0,0.8013758549387625,0.3338502120985278,Low Debt
SNA,2015,1918400000.0,2412700000.0,861700000.0,478700000.0,764800000.0,13.0,3593100000.0,0.7951257926803995,0.23982076758231055,Low Debt
FBHS,2014,1793400000.0,2259500000.0,643700000.0,158100000.0,403500000.0,4.0,4013600000.0,0.79371542376632,0.1603797089894359,Low Debt
VFC,2015,4254704000.0,5384838000.0,1401820000.0,1231593000.0,1660996000.0,10.0,12376744000.0,0.7901266481925733,0.11326242184535772,Low Debt
DIS,2013,35812000000.0,45429000000.0,12776000000.0,6136000000.0,9236000000.0,14.0,45041000000.0,0.7883070285500451,0.2836526720099465,Low Debt
TRIP,2012,572226000.0,726968000.0,340000000.0,194000000.0,296000000.0,25.0,763000000.0,0.7871405618954341,0.4456094364351245,Low Debt
AVB,2014,7094173000.0,9046405000.0,6591623000.0,697327000.0,615365000.0,41.0,1685061000.0,0.7841980322570126,3.91180081908014,Low Debt
OXY,2015,19087000000.0,24350000000.0,6883000000.0,-7829000000.0,-9756000000.0,63.0,12480000000.0,0.7838603696098563,0.5515224358974359,Low Debt
PHM,2014,3764456000.0,4804954000.0,1958802000.0,474338000.0,716494000.0,8.0,5822363000.0,0.7834530778026179,0.336427323408039,Low Debt
AVB,2013,6732011000.0,8596132000.0,6228983000.0,352771000.0,307064000.0,24.0,1462921000.0,0.783144209511906,4.257907979993451,Low Debt
TIF,2012,2032118000.0,2598732000.0,765238000.0,416157000.0,697217000.0,11.0,3794249000.0,0.7819652045689975,0.20168365333956734,Low Debt
WDC,2013,6143000000.0,7893000000.0,1725000000.0,980000000.0,1266000000.0,6.0,15351000000.0,0.7782845559356392,0.11237052960719171,Low Debt
TAP,2014,6116800000.0,7863300000.0,2321300000.0,514000000.0,726500000.0,12.0,4146300000.0,0.7778922335406254,0.5598485396618672,Low Debt
AYI,2016,1288200000.0,1659800000.0,355000000.0,290800000.0,475200000.0,9.0,3291300000.0,0.7761176045306664,0.10786011606356151,Low Debt
TMO,2012,11979900000.0,15464700000.0,7031200000.0,1177900000.0,1482100000.0,9.0,12509900000.0,0.774661002153291,0.562050855722268,Low Debt
HST,2013,5586000000.0,7228000000.0,4759000000.0,317000000.0,512000000.0,6.0,5166000000.0,0.7728278915329275,0.9212156407278359,Low Debt
AYI,2015,1047000000.0,1360000000.0,352400000.0,222100000.0,376300000.0,8.0,2706700000.0,0.7698529411764706,0.13019544094284552,Low Debt
ROP,2014,3644825000.0,4755360000.0,2190282000.0,646033000.0,999473000.0,18.0,3549494000.0,0.7664666818074762,0.6170687991020692,Low Debt
HES,2015,14809000000.0,19386000000.0,6544000000.0,-3056000000.0,-3842000000.0,46.0,6636000000.0,0.7639017847931497,0.9861362266425557,Low Debt
TIF,2015,2218300000.0,2911400000.0,798100000.0,463900000.0,760100000.0,11.0,4104900000.0,0.7619358384282475,0.19442617359740796,Low Debt
FSLR,2012,2743166000.0,3605526000.0,500223000.0,-96338000.0,-37563000.0,3.0,3368545000.0,0.7608226927222269,0.14849823885386718,Low Debt
FFIV,2015,995562000.0,1316728000.0,0.0,365014000.0,552899000.0,19.0,1919823000.0,0.7560878176814042,0.0,Low Debt
EW,2013,1165500000.0,1544400000.0,593100000.0,389100000.0,517700000.0,19.0,2045500000.0,0.7546620046620046,0.2899535565876314,Low Debt
EBAY,2013,17841000000.0,23647000000.0,4117000000.0,2856000000.0,2454000000.0,35.0,8257000000.0,0.754472026049816,0.4986072423398329,Low Debt
SJM,2013,3883000000.0,5148800000.0,1967800000.0,544200000.0,910400000.0,9.0,5897700000.0,0.7541563082660038,0.3336554928192346,Low Debt
NDAQ,2012,3924000000.0,5208000000.0,1840000000.0,352000000.0,593000000.0,12.0,3023000000.0,0.7534562211981567,0.6086668871981475,Low Debt
WDC,2014,6657000000.0,8842000000.0,2313000000.0,1617000000.0,1791000000.0,11.0,15130000000.0,0.7528839629043202,0.15287508261731658,Low Debt
TXN,2013,8131000000.0,10807000000.0,4158000000.0,2162000000.0,2832000000.0,18.0,12205000000.0,0.7523827149070047,0.34068004916018024,Low Debt
VFC,2014,4214418000.0,5630882000.0,1413847000.0,1047505000.0,1437724000.0,9.0,12282161000.0,0.748447223720902,0.11511386310601204,Low Debt
TIF,2013,2031914000.0,2720437000.0,751154000.0,181400000.0,304300000.0,5.0,4031100000.0,0.7469072064524928,0.18633970876435713,Low Debt
NKE,2016,9138000000.0,12258000000.0,2010000000.0,3760000000.0,4502000000.0,12.0,32376000000.0,0.7454723445912873,0.06208302446256486,Low Debt
TAP,2015,5233300000.0,7043000000.0,2908700000.0,359500000.0,521800000.0,10.0,3567500000.0,0.743049836717308,0.815332866152768,Low Debt
CVX,2015,113387000000.0,152716000000.0,33664000000.0,4587000000.0,-3710000000.0,4.0,129925000000.0,0.7424696822860735,0.2591033288435636,Low Debt
MRO,2015,13758000000.0,18553000000.0,7276000000.0,-2204000000.0,-3030000000.0,40.0,5522000000.0,0.7415512316067482,1.3176385367620427,Low Debt
SYK,2013,6696000000.0,9047000000.0,2739000000.0,1006000000.0,1256000000.0,11.0,9021000000.0,0.7401348513319332,0.3036248752909877,Low Debt
COO,2014,1888462000.0,2569878000.0,1280833000.0,269856000.0,306486000.0,16.0,1717776000.0,0.7348450004241447,0.745634471549259,Low Debt
IDXX,2012,467379000.0,636223000.0,1394000.0,178267000.0,262563000.0,14.0,1293338000.0,0.7346150642149057,0.0010778311624648777,Low Debt
DHR,2012,13924500000.0,19016500000.0,5287600000.0,2392200000.0,3165100000.0,13.0,18260400000.0,0.7322325349038993,0.2895664936145977,Low Debt
TRIP,2014,823000000.0,1125000000.0,259000000.0,226000000.0,340000000.0,18.0,1246000000.0,0.7315555555555555,0.20786516853932585,Low Debt
HES,2014,16202000000.0,22205000000.0,5919000000.0,2317000000.0,2057000000.0,22.0,10737000000.0,0.7296554829993245,0.5512713048337524,Low Debt
HES,2013,18034000000.0,24720000000.0,5420000000.0,5052000000.0,2884000000.0,42.0,11905000000.0,0.7295307443365696,0.45527089458210834,Low Debt
JEC,2013,3061047000.0,4213097000.0,415086000.0,423093000.0,668979000.0,4.0,11818376000.0,0.7265550733818851,0.03512208445559695,Low Debt
JEC,2016,3094746000.0,4265276000.0,385330000.0,210463000.0,338598000.0,2.0,10964157000.0,0.7255675834342256,0.035144516810549135,Low Debt
PCLN,2014,6204283000.0,8566694000.0,3824199000.0,2421753000.0,3073312000.0,29.0,8441971000.0,0.724233058867283,0.45299835784794806,Low Debt
TDC,2012,1287000000.0,1779000000.0,274000000.0,419000000.0,580000000.0,16.0,2665000000.0,0.7234401349072512,0.10281425891181989,Low Debt
CF,2012,4264700000.0,5902200000.0,1600000000.0,1895700000.0,2959400000.0,31.0,6104000000.0,0.7225610789197249,0.2621231979030144,Low Debt
AVB,2015,7090779000.0,9840526000.0,6555750000.0,741733000.0,697183000.0,40.0,1856028000.0,0.7205691037247399,3.5321396013422213,Low Debt
UA,2015,1200678000.0,1668222000.0,627000000.0,232573000.0,408547000.0,6.0,3963313000.0,0.719735143164399,0.15820097983681833,Low Debt
NKE,2014,7770000000.0,10824000000.0,1199000000.0,2693000000.0,3680000000.0,10.0,27799000000.0,0.717849223946785,0.043131047879420126,Low Debt
CVX,2014,110998000000.0,155028000000.0,24028000000.0,19241000000.0,19726000000.0,10.0,200494000000.0,0.7159867894831902,0.11984398535617026,Low Debt
MLM,2015,2904448000.0,4057284000.0,1553649000.0,288792000.0,479416000.0,8.0,3539570000.0,0.7158601665547691,0.43893721553748055,Low Debt
MRO,2014,14963000000.0,21020000000.0,5295000000.0,3046000000.0,1187000000.0,28.0,10846000000.0,0.7118458610846813,0.488198414161903,Low Debt
CSCO,2013,42071000000.0,59120000000.0,12928000000.0,9983000000.0,11196000000.0,21.0,48607000000.0,0.7116204330175914,0.2659699220276915,Low Debt
VRTX,2013,962636000.0,1356405000.0,489691000.0,-445028000.0,-610008000.0,37.0,1211975000.0,0.7096965876710865,0.4040438127849172,Low Debt
MOS,2014,7579900000.0,10703100000.0,3778000000.0,1028600000.0,1311800000.0,11.0,9055800000.0,0.7081966906784016,0.41719119238499086,Low Debt
CVX,2012,96458000000.0,136524000000.0,12065000000.0,26179000000.0,35013000000.0,11.0,230590000000.0,0.7065277899856436,0.05232230365583937,Low Debt
ABT,2013,17782000000.0,25171000000.0,3388000000.0,2576000000.0,2133000000.0,13.0,19657000000.0,0.7064478963887013,0.17235590374930052,Low Debt
TRIP,2013,608000000.0,865000000.0,300000000.0,205000000.0,294000000.0,22.0,945000000.0,0.7028901734104046,0.31746031746031744,Low Debt
CVX,2013,104640000000.0,149113000000.0,20057000000.0,21423000000.0,27213000000.0,10.0,220156000000.0,0.701749679773058,0.09110358109704028,Low Debt
DHI,2016,4766400000.0,6792500000.0,3271300000.0,886300000.0,1547300000.0,7.0,12157400000.0,0.7017151269782849,0.26907891489956737,Low Debt
TSCO,2015,977532000.0,1393294000.0,166992000.0,410395000.0,650508000.0,7.0,6226507000.0,0.7015977963014267,0.026819531400189545,Low Debt
NKE,2015,8890000000.0,12707000000.0,1079000000.0,3273000000.0,4175000000.0,11.0,30601000000.0,0.6996143857716219,0.03526028561158132,Low Debt
AMAT,2013,4955000000.0,7088000000.0,1946000000.0,256000000.0,432000000.0,3.0,7509000000.0,0.699068848758465,0.25915567985084564,Low Debt
MHK,2012,2584067000.0,3719617000.0,1327729000.0,250258000.0,379508000.0,4.0,5787980000.0,0.6947131922453307,0.22939419279264958,Low Debt
INTU,2014,2123000000.0,3078000000.0,499000000.0,907000000.0,1300000000.0,21.0,4243000000.0,0.6897335932423652,0.11760546782936601,Low Debt
PWR,2015,2128049000.0,3085494000.0,475364000.0,321824000.0,237503000.0,4.0,7572436000.0,0.6896947458008345,0.06277557182391505,Low Debt
PCLN,2012,2672767000.0,3896975000.0,936651000.0,1419566000.0,1829793000.0,27.0,5260956000.0,0.6858568505058411,0.17803817405049577,Low Debt
JNPR,2014,3362300000.0,4919100000.0,1349000000.0,-334300000.0,-419700000.0,7.0,4627100000.0,0.6835193429692423,0.29154329925871497,Low Debt
RHI,2014,667409000.0,979858000.0,1159000.0,305928000.0,496625000.0,7.0,4695014000.0,0.6811282859353089,0.0002468576238537308,Low Debt
AAPL,2013,83451000000.0,123549000000.0,16960000000.0,37037000000.0,48999000000.0,22.0,170910000000.0,0.6754486074351067,0.09923351471534726,Low Debt
ADBE,2015,4724892000.0,7001580000.0,1907231000.0,629551000.0,903095000.0,13.0,4795511000.0,0.6748322521488007,0.3977117349954989,Low Debt
AMAT,2014,5306000000.0,7868000000.0,1947000000.0,1072000000.0,1520000000.0,12.0,9072000000.0,0.6743772241992882,0.21461640211640212,Low Debt
TXN,2014,6982000000.0,10390000000.0,3630000000.0,2821000000.0,3947000000.0,22.0,13045000000.0,0.6719923002887391,0.278267535454197,Low Debt
HST,2015,4720000000.0,7064000000.0,4017000000.0,558000000.0,650000000.0,10.0,5387000000.0,0.6681766704416761,0.7456840542045665,Low Debt
TDC,2013,1239000000.0,1857000000.0,248000000.0,377000000.0,532000000.0,14.0,2692000000.0,0.6672051696284329,0.09212481426448738,Low Debt
TSCO,2012,681834000.0,1024974000.0,1242000.0,276457000.0,436792000.0,6.0,4664120000.0,0.6652207763318875,0.00026628817440374605,Low Debt
RHI,2015,667263000.0,1003781000.0,1007000.0,357796000.0,580480000.0,7.0,5094933000.0,0.6647495818310967,0.00019764734884639308,Low Debt
INTC,2015,40374000000.0,61085000000.0,20036000000.0,11420000000.0,14002000000.0,21.0,55355000000.0,0.6609478595399852,0.3619546563092765,Low Debt
RL,2016,2469000000.0,3744000000.0,597000000.0,396000000.0,582000000.0,5.0,7405000000.0,0.6594551282051282,0.08062120189061445,Low Debt
MLM,2014,2868588000.0,4351166000.0,1571059000.0,155601000.0,314873000.0,5.0,2957951000.0,0.6592688028909952,0.5311308402336617,Low Debt
HST,2014,4836000000.0,7336000000.0,3957000000.0,732000000.0,710000000.0,14.0,5354000000.0,0.6592148309705561,0.7390735898393724,Low Debt
GWW,2012,1990686000.0,3023912000.0,467048000.0,689881000.0,1131125000.0,8.0,8950045000.0,0.6583147922294035,0.052183871701203734,Low Debt
COO,2016,1776051000.0,2699867000.0,1107448000.0,273917000.0,324080000.0,14.0,1966814000.0,0.6578290708394154,0.5630669702371449,Low Debt
CCL,2015,15466000000.0,23771000000.0,7413000000.0,1757000000.0,2574000000.0,11.0,15714000000.0,0.6506247107820453,0.4717449408171058,Low Debt
DLTR,2012,1084700000.0,1667300000.0,257000000.0,619300000.0,920100000.0,8.0,7394500000.0,0.6505727823427098,0.034755561566028804,Low Debt
NVDA,2016,2901000000.0,4469000000.0,10000000.0,614000000.0,747000000.0,12.0,5010000000.0,0.6491385097337212,0.001996007984031936,Low Debt
QCOM,2016,20581000000.0,31778000000.0,10008000000.0,5705000000.0,6495000000.0,24.0,23554000000.0,0.6476493171376424,0.42489598369703657,Low Debt
GWW,2014,2073177000.0,3209872000.0,403333000.0,801729000.0,1347117000.0,8.0,9964953000.0,0.6458752872388681,0.040475153269664194,Low Debt
WDC,2015,5951000000.0,9219000000.0,2149000000.0,1465000000.0,1611000000.0,10.0,14572000000.0,0.6455146979064974,0.14747460883886906,Low Debt
MON,2013,8105000000.0,12559000000.0,2061000000.0,2482000000.0,3570000000.0,17.0,14861000000.0,0.645353929452982,0.13868514904784335,Low Debt
INTC,2014,36035000000.0,55865000000.0,12059000000.0,11704000000.0,15347000000.0,21.0,55870000000.0,0.6450371431128613,0.2158403436549132,Low Debt
CCL,2013,15548000000.0,24556000000.0,8092000000.0,1055000000.0,1329000000.0,7.0,15456000000.0,0.6331650105880436,0.5235507246376812,Low Debt
AVB,2012,4322863000.0,6837215000.0,3903936000.0,423562000.0,353142000.0,42.0,1000627000.0,0.6322549459099941,3.90148976591677,Low Debt
TXN,2015,6284000000.0,9946000000.0,3120000000.0,2986000000.0,4274000000.0,23.0,13000000000.0,0.6318117836316107,0.24,Low Debt
NOV,2015,10342000000.0,16383000000.0,3928000000.0,-769000000.0,-390000000.0,5.0,14757000000.0,0.6312641152414088,0.26617876262112894,Low Debt
NVDA,2015,2783000000.0,4418000000.0,1398000000.0,631000000.0,759000000.0,13.0,4682000000.0,0.629923042100498,0.29859034600598033,Low Debt
CCL,2014,15244000000.0,24204000000.0,7363000000.0,1216000000.0,1772000000.0,8.0,15884000000.0,0.629813254007602,0.46354822462855705,Low Debt
NVDA,2014,2794496000.0,4456398000.0,1373875000.0,440000000.0,496000000.0,11.0,4130000000.0,0.6270750502984698,0.3326573849878935,Low Debt
FBHS,2012,1492800000.0,2381100000.0,297500000.0,118700000.0,143200000.0,4.0,3134800000.0,0.6269371298979464,0.09490238611713665,Low Debt
NOV,2014,12870000000.0,20692000000.0,3014000000.0,2502000000.0,3613000000.0,12.0,21440000000.0,0.6219795089889812,0.14057835820895523,Low Debt
EW,2015,1556200000.0,2503100000.0,599900000.0,494900000.0,635700000.0,20.0,2493700000.0,0.6217090807398825,0.24056622689176727,Low Debt
ULTA,2013,488307000.0,786942000.0,0.0,172549000.0,279978000.0,8.0,2220256000.0,0.6205120580678118,0.0,Low Debt
RHI,2013,570628000.0,919643000.0,1300000.0,252195000.0,396577000.0,6.0,4245895000.0,0.6204886026425471,0.00030617808495028725,Low Debt
GWW,2013,2015890000.0,3250438000.0,445513000.0,797036000.0,1296854000.0,8.0,9437758000.0,0.6201902635890917,0.0472053850077529,Low Debt
MNST,2012,398928000.0,644397000.0,0.0,340020000.0,550623000.0,17.0,2060702000.0,0.6190717833881908,0.0,Low Debt
QCOM,2015,19375000000.0,31421000000.0,9969000000.0,5271000000.0,5776000000.0,21.0,25281000000.0,0.6166258234938417,0.39432775602230924,Low Debt
BBBY,2013,2414746000.0,3941287000.0,0.0,1022290000.0,1614587000.0,9.0,11503963000.0,0.6126795638074568,0.0,Low Debt
URBN,2016,696074000.0,1137227000.0,150000000.0,224489000.0,353579000.0,7.0,3445134000.0,0.6120800860338349,0.043539670735594026,Low Debt
OXY,2013,26317000000.0,43126000000.0,6939000000.0,5903000000.0,6601000000.0,29.0,20170000000.0,0.6102351249826091,0.34402578086266733,Low Debt
OXY,2014,21300000000.0,34959000000.0,6838000000.0,630000000.0,-1334000000.0,3.0,19312000000.0,0.6092851626190681,0.35408036454018227,Low Debt
EW,2014,1331600000.0,2191400000.0,598100000.0,811100000.0,1162500000.0,35.0,2322900000.0,0.6076480788537009,0.2574798742950622,Low Debt
OXY,2012,24194000000.0,40016000000.0,7023000000.0,4598000000.0,6199000000.0,23.0,20100000000.0,0.6046081567373051,0.34940298507462686,Low Debt
SIG,2013,1389100000.0,2329900000.0,0.0,359900000.0,560500000.0,9.0,3983400000.0,0.5962058457444526,0.0,Low Debt
XLNX,2013,1766155000.0,2963296000.0,922666000.0,487536000.0,580732000.0,22.0,2168652000.0,0.5960103209399263,0.42545599755055213,Low Debt
FFIV,2014,815640000.0,1369310000.0,0.0,311183000.0,493557000.0,18.0,1732046000.0,0.595657667000168,0.0,Low Debt
YHOO,2014,22965499000.0,38741837000.0,1170423000.0,7521731000.0,142942000.0,163.0,4618133000.0,0.5927829132108526,0.2534407302691369,Low Debt
ADBE,2014,4009924000.0,6775905000.0,911086000.0,268395000.0,412685000.0,6.0,4147065000.0,0.5917916499714798,0.21969416924981885,Low Debt
ULTA,2015,735661000.0,1247509000.0,0.0,257135000.0,410415000.0,8.0,3241369000.0,0.5897039620555844,0.0,Low Debt
LRCX,2014,2963571000.0,5029735000.0,817202000.0,632289000.0,677669000.0,14.0,4607309000.0,0.5892101671360419,0.17737078194668515,Low Debt
ALXN,2015,4838000000.0,8259000000.0,3405000000.0,144000000.0,537000000.0,6.0,2604000000.0,0.5857852040198571,1.3076036866359446,Low Debt
INTC,2013,34102000000.0,58256000000.0,13165000000.0,9620000000.0,12291000000.0,18.0,52708000000.0,0.5853817632518539,0.24977233057600365,Low Debt
NKE,2013,6464000000.0,11081000000.0,1210000000.0,2472000000.0,3238000000.0,10.0,25313000000.0,0.5833408537135638,0.04780152490814996,Low Debt
DHR,2014,13613600000.0,23378100000.0,3401500000.0,2598400000.0,3346600000.0,14.0,19154000000.0,0.5823227721671137,0.17758692701263443,Low Debt
BHI,2013,10221000000.0,17713000000.0,3882000000.0,1096000000.0,1949000000.0,5.0,22364000000.0,0.5770338169705865,0.17358254337327847,Low Debt
FBHS,2013,1528700000.0,2649400000.0,350000000.0,229700000.0,323000000.0,6.0,3703600000.0,0.5769985657129916,0.09450264607409008,Low Debt
LRCX,2013,2574523000.0,4488872000.0,789256000.0,113879000.0,118071000.0,3.0,3598916000.0,0.573534509337758,0.2193038125924584,Low Debt
TSCO,2014,741010000.0,1293561000.0,4957000.0,370885000.0,589472000.0,6.0,5711715000.0,0.5728450378451422,0.0008678654309607535,Low Debt
SIG,2014,1466100000.0,2563100000.0,0.0,368000000.0,570500000.0,9.0,4209200000.0,0.5720026530373375,0.0,Low Debt
CTXS,2013,1892442000.0,3319807000.0,0.0,339523000.0,380717000.0,12.0,2918434000.0,0.5700457888063974,0.0,Low Debt
RL,2015,2215000000.0,3891000000.0,298000000.0,702000000.0,1035000000.0,9.0,7620000000.0,0.5692624004112053,0.03910761154855643,Low Debt
NOV,2013,12582000000.0,22230000000.0,3149000000.0,2327000000.0,3199000000.0,12.0,19221000000.0,0.5659919028340081,0.16383122626294158,Low Debt
YHOO,2015,16160429000.0,29043537000.0,1233485000.0,-4359082000.0,-4748494000.0,88.0,4968301000.0,0.5564208312506841,0.24827098841233652,Low Debt
NOV,2012,11245000000.0,20239000000.0,3148000000.0,2491000000.0,3389000000.0,14.0,17194000000.0,0.555610455062009,0.18308712341514483,Low Debt
INTU,2013,1955000000.0,3531000000.0,499000000.0,858000000.0,1208000000.0,22.0,3946000000.0,0.5536675162843387,0.12645717181956412,Low Debt
UA,2014,744783000.0,1350300000.0,255250000.0,208042000.0,353955000.0,7.0,3084370000.0,0.5515685403243724,0.08275595988808088,Low Debt
DHR,2013,12286900000.0,22385300000.0,3436700000.0,2695000000.0,3120500000.0,15.0,18283100000.0,0.5488825255859873,0.1879714052868496,Low Debt
BHI,2014,10202000000.0,18625000000.0,3913000000.0,1719000000.0,2859000000.0,7.0,24551000000.0,0.5477583892617449,0.15938250987739808,Low Debt
EXPD,2014,1022497000.0,1868408000.0,0.0,376888000.0,594648000.0,6.0,6564721000.0,0.5472557385753005,0.0,Low Debt
ADBE,2013,3655664000.0,6724634000.0,1499297000.0,289985000.0,422723000.0,7.0,4055240000.0,0.5436227458624514,0.3697184383661633,Low Debt
ADI,2016,2804660000.0,5165618000.0,1732177000.0,861664000.0,1028112000.0,25.0,3421409000.0,0.5429476202073015,0.5062759231649885,Low Debt
BBBY,2012,2200222000.0,4079730000.0,0.0,1037788000.0,1638218000.0,10.0,10914585000.0,0.5393057873927931,0.0,Low Debt
ZBH,2012,3151500000.0,5860900000.0,1720800000.0,755000000.0,1047400000.0,17.0,4471700000.0,0.5377160504359398,0.3848200907932106,Low Debt
REGN,2015,1954295000.0,3654837000.0,362919000.0,636056000.0,1251916000.0,15.0,4103728000.0,0.534714680846232,0.0884364168385429,Low Debt
FSLR,2013,2380385000.0,4503117000.0,162780000.0,350718000.0,370407000.0,11.0,3309616000.0,0.5286082950987061,0.04918395366713238,Low Debt
TSCO,2013,656497000.0,1246894000.0,1200000.0,328234000.0,514650000.0,6.0,5164784000.0,0.5265058617653144,0.00023234272720795295,Low Debt
EXPD,2015,890445000.0,1691993000.0,0.0,457223000.0,721484000.0,7.0,6616632000.0,0.5262699077360249,0.0,Low Debt
WFM,2015,1972000000.0,3769000000.0,62000000.0,536000000.0,861000000.0,3.0,15389000000.0,0.5232157070841071,0.004028851777243486,Low Debt
ZBH,2013,3283300000.0,6297300000.0,1672300000.0,780400000.0,1068600000.0,17.0,4623400000.0,0.5213821796643006,0.3617035082406887,Low Debt
KLAC,2013,1805205000.0,3482152000.0,747376000.0,543149000.0,729685000.0,19.0,2842781000.0,0.5184164849782549,0.2629031219780912,Low Debt
